Municipio,Nome Municipio,Enq,Descricao,janeiro,fevereiro,marco,abril,maio,junho,julho,agosto,setembro,outubro,novembro,dezembro,Total
06547,ITAPETININGA                  ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,2,0,0,1,1,0,0,2,1,2,2,11
06547,ITAPETININGA                  ,6599-1,Conduzir o veiculo que nao esteja registrado,0,0,0,0,1,0,0,2,0,0,0,0,3
06547,ITAPETININGA                  ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,44,34,25,33,24,39,50,50,41,47,39,31,457
06547,ITAPETININGA                  ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,2,1,2,2,0,0,1,3,1,2,0,0,14
06547,ITAPETININGA                  ,6610-1,Conduzir o veiculo com a cor alterada,1,0,0,0,0,1,0,0,0,0,0,0,2
06547,ITAPETININGA                  ,6610-2,Conduzir o veiculo com caracteristica alterada,1,1,0,0,2,1,3,0,1,0,1,1,11
06547,ITAPETININGA                  ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,12,6,1,4,8,8,16,9,14,5,9,7,99
06547,ITAPETININGA                  ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,9,1,3,4,4,1,3,2,2,2,7,3,41
06547,ITAPETININGA                  ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,2,5,0,0,0,2,1,1,1,0,0,1,13
06547,ITAPETININGA                  ,6653-1,Conduzir o veiculo com descarga livre,0,1,0,3,0,0,1,4,3,1,5,1,19
06547,ITAPETININGA                  ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,2,0,0,0,0,0,1,0,0,0,1,4
06547,ITAPETININGA                  ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,0,0,0,0,0,0,0,0,0,0,1,1
06547,ITAPETININGA                  ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",1,0,0,0,0,0,0,0,0,0,0,0,1
06547,ITAPETININGA                  ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",23,23,19,16,19,23,20,24,21,19,18,14,239
06547,ITAPETININGA                  ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",1,0,1,0,0,0,1,0,0,1,2,0,6
06547,ITAPETININGA                  ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,2,0,0,0,0,0,0,0,0,2
06547,ITAPETININGA                  ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,6,5,3,8,5,3,15,4,6,1,3,3,62
06547,ITAPETININGA                  ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",479,343,308,191,180,157,169,160,135,126,105,117,2470
06547,ITAPETININGA                  ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",8,3,2,4,5,1,5,1,2,1,4,2,38
06547,ITAPETININGA                  ,7030-3,"Conduzir motocicleta, motoneta e ciclomotor sem vestuario aprovado pelo Contran",0,0,0,0,0,0,0,0,1,0,0,0,1
06547,ITAPETININGA                  ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,2,0,0,1,1,1,0,0,0,0,0,5
06547,ITAPETININGA                  ,7056-2,Conduzir ciclo fazendo malabarismo ou equilibrando-se em uma roda,0,0,0,0,0,0,1,0,0,0,0,0,1
06547,ITAPETININGA                  ,7099-1,Conduzir motocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as maos,0,1,0,0,0,0,0,0,0,0,0,0,1
06547,ITAPETININGA                  ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,10,5,2,3,1,4,1,0,4,0,1,3,34
06547,ITAPETININGA                  ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",1,1,0,0,0,0,0,1,0,0,0,0,3
06547,ITAPETININGA                  ,7366-2,Dirigir veiculo utilizando-se de telefone celular,1,9,1,1,4,1,2,5,2,3,1,1,31
06547,ITAPETININGA                  ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",6,11,6,1,10,10,10,15,12,14,8,8,111
06547,ITAPETININGA                  ,7633-1,Dirigir veiculo segurando telefone celular,22,12,8,14,15,8,15,12,3,8,6,7,130
06547,ITAPETININGA                  ,7633-2,Dirigir veiculo manuseando telefone celular,18,17,13,13,21,9,18,13,16,11,7,7,163
06547,ITAPETININGA                  ,7684-1,,0,0,0,0,0,2,0,0,1,0,1,4,8
06547,ITAPETININGA                  ,7684-2,,0,0,0,4,2,4,1,1,1,0,2,0,15
06547,ITAPETININGA                  ,7714-2,,0,0,0,1,0,0,0,0,0,0,0,0,1
06549,ITAPEVA                       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,20,12,14,13,9,16,9,10,37,28,13,21,202
06549,ITAPEVA                       ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,1,0,0,0,0,0,0,0,1,1,0,0,3
06549,ITAPEVA                       ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,2,1,0,1,0,0,1,0,0,1,0,1,7
06549,ITAPEVA                       ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,1,0,2,0,0,0,0,2,3,1,1,0,10
06549,ITAPEVA                       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,2,3,4,1,6,3,0,5,3,6,2,4,39
06549,ITAPEVA                       ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,2,1,0,0,0,2,1,1,0,1,0,0,8
06549,ITAPEVA                       ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,4,3,5,4,2,7,4,5,10,6,5,7,62
06549,ITAPEVA                       ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,0,0,0,0,1,0,0,0,0,0,1
06549,ITAPEVA                       ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,0,0,1,0,0,0,0,0,1,0,0,0,2
06549,ITAPEVA                       ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,0,0,0,0,1,0,0,0,0,1,0,0,2
06549,ITAPEVA                       ,5169-1,Dirigir sob a influencia de alcool,4,1,2,3,1,4,2,1,1,6,0,5,30
06549,ITAPEVA                       ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,1,0,0,0,0,0,0,0,1,0,0,2
06549,ITAPEVA                       ,5185-1,Deixar o condutor de usar o cinto seguranca,7,5,7,6,7,5,16,3,13,1,4,9,83
06549,ITAPEVA                       ,5185-2,Deixar o passageiro de usar o cinto seguranca,1,0,0,0,1,0,4,0,1,0,0,1,8
06549,ITAPEVA                       ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,0,2,0,0,1,5,2,0,0,0,10
06549,ITAPEVA                       ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,2,4,1,3,2,2,4,9,5,2,3,2,39
06549,ITAPEVA                       ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,1,0,0,0,0,0,0,0,0,0,0,0,1
06549,ITAPEVA                       ,5215-2,Dirigir ameacando os demais veiculos,0,1,0,0,0,0,0,0,0,0,0,0,1
06549,ITAPEVA                       ,5258-2,Promover na via eventos organizados sem permissao,1,0,0,0,0,0,0,1,0,0,0,0,2
06549,ITAPEVA                       ,5258-3,Promover na via exibicao e demonstracao de pericia em manobra de veiculo s/perm,0,0,0,0,0,2,0,0,0,0,0,0,2
06549,ITAPEVA                       ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,4,1,1,2,9,0,4,38,22,4,4,3,92
06549,ITAPEVA                       ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,0,1,1,1,1,1,0,1,1,1,1,9
06549,ITAPEVA                       ,5282-0,"Deixar o cond envolvido em acidente, de prestar ou providenciar socorro a vitima",0,0,0,0,0,0,0,0,0,0,1,0,1
06549,ITAPEVA                       ,5304-0,"Deixar o cond envolvido em acidente, de preservar local p/ trab policia/pericia",0,0,0,1,0,0,0,0,0,0,0,0,1
06549,ITAPEVA                       ,5312-0,"Deixar o cond envolvido em acid, de remover o veic local qdo determ polic/agente",0,0,0,0,0,0,0,0,0,0,0,1,1
06549,ITAPEVA                       ,5380-0,Estacionar nas esquinas e a menos de 5m do alinhamento da via transversal,0,0,0,0,0,0,0,0,1,1,0,0,2
06549,ITAPEVA                       ,5452-1,Estacionar no passeio,0,0,0,0,0,0,0,0,0,1,0,0,1
06549,ITAPEVA                       ,5460-0,Estacionar em guia de calcada rebaixada destinada a entrada/saida de veiculos,0,0,0,0,0,1,0,1,0,0,0,0,2
06549,ITAPEVA                       ,5487-0,Estacionar ao lado de outro veiculo em fila dupla,0,0,0,0,0,0,0,1,0,0,0,2,3
06549,ITAPEVA                       ,5525-0,Estacionar na contramao de direcao,0,0,0,0,0,0,0,1,0,1,0,0,2
06549,ITAPEVA                       ,5550-0,Estacionar em local/horario proibido especificamente pela sinalizacao,0,0,0,0,1,0,0,0,0,0,0,0,1
06549,ITAPEVA                       ,5720-0,Transitar pela contramao de direcao em via com duplo sentido de circulacao,0,0,0,1,1,0,0,0,0,0,0,0,2
06549,ITAPEVA                       ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,0,0,0,1,1,0,0,1,3
06549,ITAPEVA                       ,5770-3,Deixar de dar passagem a veic de policia em servico de urgencia devid identif,0,0,0,0,1,0,0,0,0,1,0,0,2
06549,ITAPEVA                       ,5797-0,Forcar passagem entre veics trans sent opostos na iminencia realiz ultrapassagem,0,0,0,0,0,0,0,0,0,0,0,1,1
06549,ITAPEVA                       ,5819-1,"Transitar com o veiculo em calcadas, passeios",0,0,0,0,0,0,0,0,1,0,0,1,2
06549,ITAPEVA                       ,5819-4,Transitar com o veiculo em canteiros centrais/divisores de pista de rolamento,0,0,0,0,2,0,0,0,0,0,0,0,2
06549,ITAPEVA                       ,5819-6,Transitar com o veiculo em marcas de canalizacao,0,0,0,0,0,0,0,1,0,0,0,0,1
06549,ITAPEVA                       ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,0,6,0,2,4,1,0,0,3,2,0,3,21
06549,ITAPEVA                       ,5843-1,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, inicio da marcha",0,0,0,0,0,0,0,0,1,0,0,0,1
06549,ITAPEVA                       ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,0,0,0,0,0,0,0,0,0,1,0,1
06549,ITAPEVA                       ,5908-0,Ultrapassar pelo acostamento,0,0,0,0,0,0,0,1,0,0,0,0,1
06549,ITAPEVA                       ,6017-5,Executar operacao de retorno passando por cima de faixa de pedestres,0,0,0,0,0,0,0,0,0,0,0,1,1
06549,ITAPEVA                       ,6041-2,Executar operacao de conversao a esquerda em local proibido pela sinalizacao,0,0,0,0,0,0,0,0,1,0,0,0,1
06549,ITAPEVA                       ,6050-1,Avancar o sinal vermelho do semaforo,2,0,0,0,0,0,0,0,0,2,1,4,9
06549,ITAPEVA                       ,6050-2,Avancar o sinal de parada obrigatoria,1,1,0,0,1,0,0,0,0,0,0,0,3
06549,ITAPEVA                       ,6076-0,Transpor bloqueio viario policial,1,0,0,0,0,0,0,0,0,0,0,0,1
06549,ITAPEVA                       ,6173-3,"Deixar de dar prefer em intersecao nao sinalizada, a veiculo que vier da direita",0,0,0,0,0,0,0,0,0,0,1,0,1
06549,ITAPEVA                       ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,0,0,0,0,0,0,1,0,1,0,0,0,2
06549,ITAPEVA                       ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,1,0,0,1,0,1,2,2,3,4,1,7,22
06549,ITAPEVA                       ,6548-0,Usar no veic alarme/aparelho produz som perturbe sossego pub desac norma Contran,0,0,0,0,0,0,0,0,1,0,0,0,1
06549,ITAPEVA                       ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,0,0,0,1,1,1,1,1,2,1,0,0,8
06549,ITAPEVA                       ,6556-5,Conduzir o veiculo com qualquer outro elem de identificacao violado/falsificado,0,0,0,0,0,0,0,0,1,0,0,0,1
06549,ITAPEVA                       ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,1,3,0,1,0,0,2,2,0,1,10
06549,ITAPEVA                       ,6599-1,Conduzir o veiculo que nao esteja registrado,0,0,0,0,0,0,0,0,0,0,1,0,1
06549,ITAPEVA                       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,18,12,13,5,11,12,22,18,25,24,15,18,193
06549,ITAPEVA                       ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,1,0,0,0,1,0,0,0,1,0,1,3,7
06549,ITAPEVA                       ,6610-1,Conduzir o veiculo com a cor alterada,1,1,0,1,0,1,2,2,3,1,1,0,13
06549,ITAPEVA                       ,6610-2,Conduzir o veiculo com caracteristica alterada,2,1,1,0,0,1,1,1,4,1,1,1,14
06549,ITAPEVA                       ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,4,1,5,4,1,1,2,2,7,5,2,8,42
06549,ITAPEVA                       ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,1,3,2,4,2,2,3,3,6,8,3,5,42
06549,ITAPEVA                       ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,0,0,0,0,0,0,0,1,1,0,2
06549,ITAPEVA                       ,6653-1,Conduzir o veiculo com descarga livre,2,4,2,1,0,1,0,1,14,14,17,1,57
06549,ITAPEVA                       ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,1,0,1,1,0,0,0,1,2,0,0,0,6
06549,ITAPEVA                       ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,0,0,0,0,0,0,0,0,0,0,0,1,1
06549,ITAPEVA                       ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,0,1,0,0,1,0,1,0,0,0,0,3
06549,ITAPEVA                       ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,0,0,1,0,0,0,0,1,1,0,0,3
06549,ITAPEVA                       ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",6,2,8,3,3,6,1,5,10,6,3,3,56
06549,ITAPEVA                       ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",0,0,0,0,0,0,1,0,2,0,0,0,3
06549,ITAPEVA                       ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,0,0,1,3,0,0,0,0,4
06549,ITAPEVA                       ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,1,1,0,3,2,3,3,3,5,0,0,0,21
06549,ITAPEVA                       ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",235,272,141,105,103,113,105,146,99,115,63,144,1641
06549,ITAPEVA                       ,6971-0,Recusar-se a entregar CNH/CRV/CRLV/ outros documentos,0,0,0,0,0,0,0,0,0,0,0,1,1
06549,ITAPEVA                       ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",2,0,2,1,0,1,2,0,1,0,1,2,12
06549,ITAPEVA                       ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",2,0,0,0,1,0,1,0,0,0,0,0,4
06549,ITAPEVA                       ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,1,0,3,0,0,0,0,0,2,0,0,4,10
06549,ITAPEVA                       ,7234-0,"Em movimento, deixar de manter acesa a luz baixa durante a noite",0,0,0,0,0,1,0,0,0,0,0,0,1
06549,ITAPEVA                       ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,0,0,0,0,0,0,0,1,0,0,0,1
06549,ITAPEVA                       ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,0,1,0,0,0,1,1,1,6,2,0,3,15
06549,ITAPEVA                       ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,0,0,1,0,1,0,0,0,1,0,3
06549,ITAPEVA                       ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",9,8,2,7,8,2,8,7,21,9,5,4,90
06549,ITAPEVA                       ,7633-1,Dirigir veiculo segurando telefone celular,2,4,5,1,0,0,0,0,3,1,0,3,19
06549,ITAPEVA                       ,7633-2,Dirigir veiculo manuseando telefone celular,5,2,2,1,2,1,3,1,2,0,2,1,22
06549,ITAPEVA                       ,7684-1,,0,0,0,0,0,0,0,0,0,0,0,4,4
06549,ITAPEVA                       ,7684-2,,0,0,0,0,0,0,0,0,1,2,0,0,3
06551,ITAPEVI                       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,53,57,77,69,63,55,72,33,72,52,56,37,696
06551,ITAPEVI                       ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,1,1,1,2,0,0,1,0,0,0,0,6
06551,ITAPEVI                       ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,0,2,0,0,2,2,0,2,0,1,1,10
06551,ITAPEVI                       ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,1,3,0,4,2,1,0,0,3,4,0,1,19
06551,ITAPEVI                       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,12,10,15,14,6,6,9,7,10,7,7,8,111
06551,ITAPEVI                       ,5053-1,Dirigir veiculo sem usar lentes corretoras de visao,0,0,0,0,0,1,0,0,0,0,1,0,2
06551,ITAPEVI                       ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,0,3,0,2,3,0,0,3,1,0,1,14
06551,ITAPEVI                       ,5096-0,Entregar veiculo a pessoa com CNH/PPD vencida ha mais de 30 dias,1,0,0,0,0,0,0,0,0,0,0,0,1
06551,ITAPEVI                       ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,0,0,0,2,0,0,0,0,2,0,0,0,4
06551,ITAPEVI                       ,5169-1,Dirigir sob a influencia de alcool,0,0,1,4,0,1,3,5,2,17,1,0,34
06551,ITAPEVI                       ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,2,1,2,1,1,2,0,1,1,0,1,0,12
06551,ITAPEVI                       ,5185-1,Deixar o condutor de usar o cinto seguranca,10,15,29,5,22,27,30,16,31,57,34,24,300
06551,ITAPEVI                       ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,2,1,0,3,2,3,2,1,0,1,0,15
06551,ITAPEVI                       ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,0,1,0,1,2,2,0,0,0,1,0,7
06551,ITAPEVI                       ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,25,17,23,15,25,24,14,17,16,21,19,12,228
06551,ITAPEVI                       ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,1,1,2,0,6,1,2,3,2,1,2,3,24
06551,ITAPEVI                       ,5215-2,Dirigir ameacando os demais veiculos,0,4,4,0,3,3,1,3,5,4,2,6,35
06551,ITAPEVI                       ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,21,9,18,13,16,14,16,15,20,7,17,20,186
06551,ITAPEVI                       ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,2,8,3,6,2,7,10,4,2,4,1,49
06551,ITAPEVI                       ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,0,0,0,0,0,0,0,0,1,0,1
06551,ITAPEVI                       ,5770-3,Deixar de dar passagem a veic de policia em servico de urgencia devid identif,1,0,1,0,0,0,0,0,0,0,0,2,4
06551,ITAPEVI                       ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,9,11,12,9,13,7,4,8,9,4,5,9,100
06551,ITAPEVI                       ,5843-1,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, inicio da marcha",0,0,0,0,1,0,1,1,0,0,0,0,3
06551,ITAPEVI                       ,5843-2,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, manobra de parar",0,0,0,0,1,0,1,1,0,0,0,0,3
06551,ITAPEVI                       ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,0,2,0,1,5,1,0,0,0,1,0,10
06551,ITAPEVI                       ,5843-4,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca de faixa",0,0,0,0,0,1,3,0,3,0,0,0,7
06551,ITAPEVI                       ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,1,0,0,0,0,0,0,0,0,0,0,1
06551,ITAPEVI                       ,6076-0,Transpor bloqueio viario policial,0,2,3,2,1,0,0,1,0,4,2,2,17
06551,ITAPEVI                       ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,2,5,3,0,1,8,4,2,2,0,6,1,34
06551,ITAPEVI                       ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,1,1,0,4,2,0,1,1,0,1,0,0,11
06551,ITAPEVI                       ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,2,1,0,2,3,1,1,3,4,3,2,7,29
06551,ITAPEVI                       ,6599-1,Conduzir o veiculo que nao esteja registrado,0,1,0,0,1,0,0,0,0,1,1,0,4
06551,ITAPEVI                       ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,54,70,74,55,49,47,74,36,54,34,62,38,647
06551,ITAPEVI                       ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,8,8,5,3,3,5,7,0,4,4,6,2,55
06551,ITAPEVI                       ,6610-2,Conduzir o veiculo com caracteristica alterada,3,3,2,2,0,2,0,0,1,1,2,1,17
06551,ITAPEVI                       ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,10,5,8,11,8,16,9,6,12,8,9,8,110
06551,ITAPEVI                       ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,4,6,10,8,8,7,4,2,4,0,6,2,61
06551,ITAPEVI                       ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,0,0,0,3,2,0,0,0,0,0,5
06551,ITAPEVI                       ,6653-1,Conduzir o veiculo com descarga livre,2,0,0,0,0,0,1,0,4,0,5,3,15
06551,ITAPEVI                       ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,0,0,0,0,2,0,0,0,0,0,2,4
06551,ITAPEVI                       ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,5,4,0,1,8,7,1,1,0,1,3,31
06551,ITAPEVI                       ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",37,58,60,47,29,61,88,49,46,20,44,11,550
06551,ITAPEVI                       ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",1,0,2,0,1,1,0,0,0,0,0,0,5
06551,ITAPEVI                       ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,10,11,6,11,2,2,4,0,8,3,2,1,60
06551,ITAPEVI                       ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",0,0,0,92,0,0,3,4,5,32,7,3,146
06551,ITAPEVI                       ,6963-0,Trans c/veic desac c/especificacao/falta de inscr/simbologia necessaria identif,0,0,0,0,0,0,1,2,0,0,1,1,5
06551,ITAPEVI                       ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",23,12,30,16,14,13,23,14,29,17,19,15,225
06551,ITAPEVI                       ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",0,0,0,0,0,0,1,0,0,0,0,0,1
06551,ITAPEVI                       ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,1,1,0,0,1,0,0,0,0,0,1,4
06551,ITAPEVI                       ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,0,0,1,2,0,0,3
06551,ITAPEVI                       ,7323-1,Dirigir o veiculo transport pessoas a sua esquerda ou entre os bracos e pernas,0,0,0,0,0,0,0,0,0,1,0,0,1
06551,ITAPEVI                       ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,0,0,0,0,0,0,0,0,1,0,0,1
06551,ITAPEVI                       ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,15,4,22,10,19,15,8,9,9,14,11,6,142
06551,ITAPEVI                       ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,0,1,0,2,1,4,2,4,5,4,23
06551,ITAPEVI                       ,7366-1,Dirigir o veiculo utilizando-se de fones nos ouvidos conec a aparelhagem sonora,0,1,0,0,0,0,0,0,0,0,0,0,1
06551,ITAPEVI                       ,7366-2,Dirigir veiculo utilizando-se de telefone celular,5,0,3,0,3,6,0,2,2,0,0,3,24
06551,ITAPEVI                       ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",1,4,20,7,11,5,10,12,8,5,6,4,93
06551,ITAPEVI                       ,7633-1,Dirigir veiculo segurando telefone celular,7,4,8,3,11,7,11,7,4,6,7,17,92
06551,ITAPEVI                       ,7633-2,Dirigir veiculo manuseando telefone celular,12,21,21,19,11,14,10,19,27,23,31,41,249
06551,ITAPEVI                       ,7684-1,,0,0,0,0,0,0,1,0,0,0,0,0,1
06551,ITAPEVI                       ,7684-2,,0,0,0,1,2,4,1,2,1,3,2,0,16
06551,ITAPEVI                       ,7714-2,,0,0,0,0,0,0,0,0,1,0,0,0,1
06553,ITAPIRA                       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,21,27,35,29,41,15,16,35,40,36,21,13,329
06553,ITAPIRA                       ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,0,0,0,1,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,0,0,1,1,0,0,0,1,0,0,0,3
06553,ITAPIRA                       ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,1,0,1,0,0,1,3,1,0,0,1,8
06553,ITAPIRA                       ,5037-2,Dirigir veiculo com PPD de categoria diferente da do veiculo,0,1,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,3,2,0,5,3,3,4,3,4,5,2,0,34
06553,ITAPIRA                       ,5053-1,Dirigir veiculo sem usar lentes corretoras de visao,0,1,0,0,0,0,0,0,0,0,0,0,1
06553,ITAPIRA                       ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,3,2,0,0,2,0,2,6,1,1,0,0,17
06553,ITAPIRA                       ,5088-1,Entregar veiculo a pessoa com CNH de categoria diferente da do veiculo,0,0,0,0,0,0,0,1,0,0,0,0,1
06553,ITAPIRA                       ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,12,12,14,10,10,6,6,9,12,16,13,4,124
